省编码	省名称	市编码	市名称	区县编码	区县名称	百姓省	市代码	百姓市	区县代码	百姓区县
420000	湖北省	420900	孝感市	420922	大悟县	湖北	xiaogan	孝感	m5480	大悟
420000	湖北省	420900	孝感市	420923	云梦县	湖北	xiaogan	孝感	m5479	云梦
420000	湖北省	420900	孝感市	420981	应城市	湖北	xiaogan	孝感	m5478	应城
420000	湖北省	420900	孝感市	420982	安陆市	湖北	xiaogan	孝感	m5477	安陆
420000	湖北省	420900	孝感市	420984	汉川市	湖北	xiaogan	孝感	m5476	汉川
420000	湖北省	421000	荆州市	421001	市辖区					
420000	湖北省	421000	荆州市	421002	沙市区	湖北	jingzhou	荆州	m5453	沙市
420000	湖北省	421000	荆州市	421003	荆州区	湖北	jingzhou	荆州	m5452	荆州区
420000	湖北省	421000	荆州市	421022	公安县	湖北	jingzhou	荆州	m5451	公安
420000	湖北省	421000	荆州市	421023	监利县	湖北	jingzhou	荆州	m5450	监利
420000	湖北省	421000	荆州市	421024	江陵县	湖北	jingzhou	荆州	m5449	江陵
420000	湖北省	421000	荆州市	421081	石首市	湖北	jingzhou	荆州	m5448	石首
420000	湖北省	421000	荆州市	421083	洪湖市	湖北	jingzhou	荆州	m5447	洪湖
420000	湖北省	421000	荆州市	421087	松滋市	湖北	jingzhou	荆州	m5446	松滋
420000	湖北省	421100	黄冈市	421101	市辖区					
420000	湖北省	421100	黄冈市	421102	黄州区	湖北	huanggang	黄冈	m5475	黄州
420000	湖北省	421100	黄冈市	421121	团风县	湖北	huanggang	黄冈	m5474	团风
420000	湖北省	421100	黄冈市	421122	红安县	湖北	huanggang	黄冈	m5473	红安
420000	湖北省	421100	黄冈市	421123	罗田县	湖北	huanggang	黄冈	m5472	罗田
420000	湖北省	421100	黄冈市	421124	英山县	湖北	huanggang	黄冈	m5471	英山
420000	湖北省	421100	黄冈市	421125	浠水县	湖北	huanggang	黄冈	m5470	浠水
420000	湖北省	421100	黄冈市	421126	蕲春县	湖北	huanggang	黄冈	m5469	蕲春
420000	湖北省	421100	黄冈市	421127	黄梅县	湖北	huanggang	黄冈	m5468	黄梅
420000	湖北省	421100	黄冈市	421181	麻城市	湖北	huanggang	黄冈	m5467	麻城
420000	湖北省	421100	黄冈市	421182	武穴市	湖北	huanggang	黄冈	m5466	武穴
420000	湖北省	421200	咸宁市	421201	市辖区					
420000	湖北省	421200	咸宁市	421202	咸安区	湖北	xianning	咸宁	m5459	咸安
420000	湖北省	421200	咸宁市	421221	嘉鱼县	湖北	xianning	咸宁	m5458	嘉鱼
420000	湖北省	421200	咸宁市	421222	通城县	湖北	xianning	咸宁	m5457	通城
420000	湖北省	421200	咸宁市	421223	崇阳县	湖北	xianning	咸宁	m5456	崇阳
420000	湖北省	421200	咸宁市	421224	通山县	湖北	xianning	咸宁	m5455	通山
420000	湖北省	421200	咸宁市	421281	赤壁市	湖北	xianning	咸宁	m5454	赤壁
420000	湖北省	421300	随州市	421301	市辖区					
420000	湖北省	421300	随州市	421303	曾都区	湖北	suizhou	随州	m5422	曾都
420000	湖北省	421300	随州市	421321	随县	湖北	suizhou	随州	m177384	随县
420000	湖北省	421300	随州市	421381	广水市	湖北	suizhou	随州	m5421	广水
420000	湖北省	422800	恩施土家族苗族自治州	422801	恩施市	湖北	enshi	恩施	m5415	恩施市
420000	湖北省	422800	恩施土家族苗族自治州	422802	利川市	湖北	enshi	恩施	m5414	利川
420000	湖北省	422800	恩施土家族苗族自治州	422822	建始县	湖北	enshi	恩施	m5413	建始
420000	湖北省	422800	恩施土家族苗族自治州	422823	巴东县	湖北	enshi	恩施	m5412	巴东
420000	湖北省	422800	恩施土家族苗族自治州	422825	宣恩县	湖北	enshi	恩施	m5411	宣恩
420000	湖北省	422800	恩施土家族苗族自治州	422826	咸丰县	湖北	enshi	恩施	m5410	咸丰
420000	湖北省	422800	恩施土家族苗族自治州	422827	来凤县	湖北	enshi	恩施	m5409	来凤
420000	湖北省	422800	恩施土家族苗族自治州	422828	鹤峰县	湖北	enshi	恩施	m5408	鹤峰
420000	湖北省	429000	省直辖县级行政区划	429004	仙桃市					
420000	湖北省	429000	省直辖县级行政区划	429005	潜江市					
420000	湖北省	429000	省直辖县级行政区划	429006	天门市					
420000	湖北省	429000	省直辖县级行政区划	429021	神农架林区					
430000	湖南省	430100	长沙市	430101	市辖区	湖南	changsha	长沙	m5384	长沙
430000	湖南省	430100	长沙市	430102	芙蓉区	湖南	changsha	长沙	m5384	长沙
430000	湖南省	430100	长沙市	430103	天心区	湖南	changsha	长沙	m5388	天心
430000	湖南省	430100	长沙市	430104	岳麓区	湖南	changsha	长沙	m5384	长沙
430000	湖南省	430100	长沙市	430105	开福区	湖南	changsha	长沙	m5387	开福
430000	湖南省	430100	长沙市	430111	雨花区	湖南	changsha	长沙	m5384	长沙
430000	湖南省	430100	长沙市	430112	望城区	湖南	changsha	长沙	m5383	望城
430000	湖南省	430100	长沙市	430121	长沙县	湖南	changsha	长沙	m5384	长沙
430000	湖南省	430100	长沙市	430124	宁乡县	湖南	changsha	长沙	m5382	宁乡
430000	湖南省	430100	长沙市	430181	浏阳市	湖南	changsha	长沙	m5385	浏阳
430000	湖南省	430200	株洲市	430201	市辖区					
430000	湖南省	430200	株洲市	430202	荷塘区	湖南	zhuzhou	株洲	m5376	荷塘
430000	湖南省	430200	株洲市	430203	芦淞区	湖南	zhuzhou	株洲	m5375	芦淞
430000	湖南省	430200	株洲市	430204	石峰区	湖南	zhuzhou	株洲	m5374	石峰
430000	湖南省	430200	株洲市	430211	天元区	湖南	zhuzhou	株洲	m5373	天元
430000	湖南省	430200	株洲市	430221	株洲县	湖南	zhuzhou	株洲	m5372	株洲县
430000	湖南省	430200	株洲市	430223	攸县	湖南	zhuzhou	株洲	m5371	攸县
430000	湖南省	430200	株洲市	430224	茶陵县	湖南	zhuzhou	株洲	m5370	茶陵
430000	湖南省	430200	株洲市	430225	炎陵县	湖南	zhuzhou	株洲	m5369	炎陵
430000	湖南省	430200	株洲市	430281	醴陵市	湖南	zhuzhou	株洲	m5368	醴陵
430000	湖南省	430300	湘潭市	430301	市辖区					
430000	湖南省	430300	湘潭市	430302	雨湖区	湖南	xiangtan	湘潭	m5381	雨湖
430000	湖南省	430300	湘潭市	430304	岳塘区	湖南	xiangtan	湘潭	m5380	岳塘
430000	湖南省	430300	湘潭市	430321	湘潭县	湖南	xiangtan	湘潭	m5379	湘潭县
430000	湖南省	430300	湘潭市	430381	湘乡市	湖南	xiangtan	湘潭	m5378	湘乡
430000	湖南省	430300	湘潭市	430382	韶山市	湖南	xiangtan	湘潭	m5377	韶山
430000	湖南省	430400	衡阳市	430401	市辖区					
430000	湖南省	430400	衡阳市	430405	珠晖区	湖南	hengyang	衡阳	m5367	珠晖
430000	湖南省	430400	衡阳市	430406	雁峰区	湖南	hengyang	衡阳	m5366	雁峰
430000	湖南省	430400	衡阳市	430407	石鼓区	湖南	hengyang	衡阳	m5365	石鼓
430000	湖南省	430400	衡阳市	430408	蒸湘区	湖南	hengyang	衡阳	m5364	蒸湘
430000	湖南省	430400	衡阳市	430412	南岳区	湖南	hengyang	衡阳	m5363	南岳
430000	湖南省	430400	衡阳市	430421	衡阳县	湖南	hengyang	衡阳	m5362	衡阳县
430000	湖南省	430400	衡阳市	430422	衡南县	湖南	hengyang	衡阳	m5361	衡南
430000	湖南省	430400	衡阳市	430423	衡山县	湖南	hengyang	衡阳	m5360	衡山
430000	湖南省	430400	衡阳市	430424	衡东县	湖南	hengyang	衡阳	m5359	衡东
430000	湖南省	430400	衡阳市	430426	祁东县	湖南	hengyang	衡阳	m5358	祁东
430000	湖南省	430400	衡阳市	430481	耒阳市	湖南	hengyang	衡阳	m5357	耒阳
430000	湖南省	430400	衡阳市	430482	常宁市	湖南	hengyang	衡阳	m5356	常宁
430000	湖南省	430500	邵阳市	430501	市辖区					
430000	湖南省	430500	邵阳市	430502	双清区	湖南	shaoyang	邵阳	m5324	双清
430000	湖南省	430500	邵阳市	430503	大祥区	湖南	shaoyang	邵阳	m5323	大祥
430000	湖南省	430500	邵阳市	430511	北塔区	湖南	shaoyang	邵阳	m5322	北塔
430000	湖南省	430500	邵阳市	430521	邵东县	湖南	shaoyang	邵阳	m5321	邵东
430000	湖南省	430500	邵阳市	430522	新邵县	湖南	shaoyang	邵阳	m5320	新邵
430000	湖南省	430500	邵阳市	430523	邵阳县	湖南	shaoyang	邵阳	m5319	邵阳县
430000	湖南省	430500	邵阳市	430524	隆回县	湖南	shaoyang	邵阳	m5318	隆回
430000	湖南省	430500	邵阳市	430525	洞口县	湖南	shaoyang	邵阳	m5317	洞口
430000	湖南省	430500	邵阳市	430527	绥宁县	湖南	shaoyang	邵阳	m5316	绥宁
430000	湖南省	430500	邵阳市	430528	新宁县	湖南	shaoyang	邵阳	m5315	新宁
430000	湖南省	430500	邵阳市	430529	城步苗族自治县	湖南	shaoyang	邵阳	m5314	城步
430000	湖南省	430500	邵阳市	430581	武冈市	湖南	shaoyang	邵阳	m5313	武冈
430000	湖南省	430600	岳阳市	430601	市辖区					
430000	湖南省	430600	岳阳市	430602	岳阳楼区	湖南	yueyang	岳阳	m5399	岳阳楼
430000	湖南省	430600	岳阳市	430603	云溪区	湖南	yueyang	岳阳	m5398	云溪
430000	湖南省	430600	岳阳市	430611	君山区	湖南	yueyang	岳阳	m5397	君山
430000	湖南省	430600	岳阳市	430621	岳阳县	湖南	yueyang	岳阳	m5396	岳阳县
430000	湖南省	430600	岳阳市	430623	华容县	湖南	yueyang	岳阳	m5395	华容
430000	湖南省	430600	岳阳市	430624	湘阴县	湖南	yueyang	岳阳	m5394	湘阴
430000	湖南省	430600	岳阳市	430626	平江县	湖南	yueyang	岳阳	m5393	平江
430000	湖南省	430600	岳阳市	430681	汨罗市	湖南	yueyang	岳阳	m5392	汨罗
430000	湖南省	430600	岳阳市	430682	临湘市	湖南	yueyang	岳阳	m5391	临湘
430000	湖南省	430700	常德市	430701	市辖区					
430000	湖南省	430700	常德市	430702	武陵区	湖南	changde	常德	m5344	武陵
430000	湖南省	430700	常德市	430703	鼎城区	湖南	changde	常德	m5343	鼎城
430000	湖南省	430700	常德市	430721	安乡县	湖南	changde	常德	m5342	安乡
430000	湖南省	430700	常德市	430722	汉寿县	湖南	changde	常德	m5341	汉寿
430000	湖南省	430700	常德市	430723	澧县	湖南	changde	常德	m5340	澧县
430000	湖南省	430700	常德市	430724	临澧县	湖南	changde	常德	m5339	临澧
430000	湖南省	430700	常德市	430725	桃源县	湖南	changde	常德	m5338	桃源
430000	湖南省	430700	常德市	430726	石门县	湖南	changde	常德	m5337	石门
430000	湖南省	430700	常德市	430781	津市市	湖南	changde	常德	m5336	津市
430000	湖南省	430800	张家界市	430801	市辖区					
430000	湖南省	430800	张家界市	430802	永定区	湖南	zhangjiajie	张家界	m5304	永定
430000	湖南省	430800	张家界市	430811	武陵源区	湖南	zhangjiajie	张家界	m5303	武陵源
430000	湖南省	430800	张家界市	430821	慈利县	湖南	zhangjiajie	张家界	m5302	慈利
430000	湖南省	430800	张家界市	430822	桑植县	湖南	zhangjiajie	张家界	m5301	桑植
430000	湖南省	430900	益阳市	430901	市辖区					
430000	湖南省	430900	益阳市	430902	资阳区	湖南	yiyang	益阳	m5335	资阳
430000	湖南省	430900	益阳市	430903	赫山区	湖南	yiyang	益阳	m5334	赫山
430000	湖南省	430900	益阳市	430921	南县	湖南	yiyang	益阳	m5333	南县
430000	湖南省	430900	益阳市	430922	桃江县	湖南	yiyang	益阳	m5332	桃江
430000	湖南省	430900	益阳市	430923	安化县	湖南	yiyang	益阳	m5331	安化
430000	湖南省	430900	益阳市	430981	沅江市	湖南	yiyang	益阳	m5330	沅江
430000	湖南省	431000	郴州市	431001	市辖区					
430000	湖南省	431000	郴州市	431002	北湖区	湖南	chenzhou	郴州	m5355	北湖
430000	湖南省	431000	郴州市	431003	苏仙区	湖南	chenzhou	郴州	m5354	苏仙
430000	湖南省	431000	郴州市	431021	桂阳县	湖南	chenzhou	郴州	m5353	桂阳
430000	湖南省	431000	郴州市	431022	宜章县	湖南	chenzhou	郴州	m5352	宜章
430000	湖南省	431000	郴州市	431023	永兴县	湖南	chenzhou	郴州	m5351	永兴
430000	湖南省	431000	郴州市	431024	嘉禾县	湖南	chenzhou	郴州	m5350	嘉禾
430000	湖南省	431000	郴州市	431025	临武县	湖南	chenzhou	郴州	m5349	临武
430000	湖南省	431000	郴州市	431026	汝城县	湖南	chenzhou	郴州	m5348	汝城
430000	湖南省	431000	郴州市	431027	桂东县	湖南	chenzhou	郴州	m5347	桂东
430000	湖南省	431000	郴州市	431028	安仁县	湖南	chenzhou	郴州	m5346	安仁
430000	湖南省	431000	郴州市	431081	资兴市	湖南	chenzhou	郴州	m5345	资兴
430000	湖南省	431100	永州市	431101	市辖区					
430000	湖南省	431100	永州市	431102	零陵区	湖南	yongzhou	永州	m5288	零陵
430000	湖南省	431100	永州市	431103	冷水滩区	湖南	yongzhou	永州	m5287	冷水滩
430000	湖南省	431100	永州市	431121	祁阳县	湖南	yongzhou	永州	m5286	祁阳
430000	湖南省	431100	永州市	431122	东安县	湖南	yongzhou	永州	m5285	东安
430000	湖南省	431100	永州市	431123	双牌县	湖南	yongzhou	永州	m5284	双牌
430000	湖南省	431100	永州市	431124	道县	湖南	yongzhou	永州	m5283	道县
430000	湖南省	431100	永州市	431125	江永县	湖南	yongzhou	永州	m5282	江永
430000	湖南省	431100	永州市	431126	宁远县	湖南	yongzhou	永州	m5281	宁远
430000	湖南省	431100	永州市	431127	蓝山县	湖南	yongzhou	永州	m5280	蓝山
430000	湖南省	431100	永州市	431128	新田县	湖南	yongzhou	永州	m5279	新田
430000	湖南省	431100	永州市	431129	江华瑶族自治县	湖南	yongzhou	永州	m5278	江华
430000	湖南省	431200	怀化市	431201	市辖区					
430000	湖南省	431200	怀化市	431202	鹤城区	湖南	huaihua	怀化	m5300	鹤城
430000	湖南省	431200	怀化市	431221	中方县	湖南	huaihua	怀化	m5299	中方
430000	湖南省	431200	怀化市	431222	沅陵县	湖南	huaihua	怀化	m5298	沅陵
430000	湖南省	431200	怀化市	431223	辰溪县	湖南	huaihua	怀化	m5297	辰溪
430000	湖南省	431200	怀化市	431224	溆浦县	湖南	huaihua	怀化	m5296	溆浦
430000	湖南省	431200	怀化市	431225	会同县	湖南	huaihua	怀化	m5295	会同
430000	湖南省	431200	怀化市	431226	麻阳苗族自治县	湖南	huaihua	怀化	m5294	麻阳
430000	湖南省	431200	怀化市	431227	新晃侗族自治县	湖南	huaihua	怀化	m5293	新晃
430000	湖南省	431200	怀化市	431228	芷江侗族自治县	湖南	huaihua	怀化	m5292	芷江
430000	湖南省	431200	怀化市	431229	靖州苗族侗族自治县	湖南	huaihua	怀化	m5291	靖州
430000	湖南省	431200	怀化市	431281	洪江市	湖南	huaihua	怀化	m177342	洪江市
430000	湖南省	431300	娄底市	431301	市辖区					
430000	湖南省	431300	娄底市	431302	娄星区	湖南	loudi	娄底	m5329	娄星
430000	湖南省	431300	娄底市	431321	双峰县	湖南	loudi	娄底	m5328	双峰
430000	湖南省	431300	娄底市	431322	新化县	湖南	loudi	娄底	m5327	新化
430000	湖南省	431300	娄底市	431381	冷水江市	湖南	loudi	娄底	m5326	冷水江
430000	湖南省	431300	娄底市	431382	涟源市	湖南	loudi	娄底	m5325	涟源
430000	湖南省	433100	湘西土家族苗族自治州	433101	吉首市	湖南	xiangxi	湘西	m5312	吉首
430000	湖南省	433100	湘西土家族苗族自治州	433122	泸溪县	湖南	xiangxi	湘西	m5311	泸溪
430000	湖南省	433100	湘西土家族苗族自治州	433123	凤凰县	湖南	xiangxi	湘西	m5310	凤凰
430000	湖南省	433100	湘西土家族苗族自治州	433124	花垣县	湖南	xiangxi	湘西	m5309	花垣
430000	湖南省	433100	湘西土家族苗族自治州	433125	保靖县	湖南	xiangxi	湘西	m5308	保靖
430000	湖南省	433100	湘西土家族苗族自治州	433126	古丈县	湖南	xiangxi	湘西	m5307	古丈
430000	湖南省	433100	湘西土家族苗族自治州	433127	永顺县	湖南	xiangxi	湘西	m5306	永顺
440000	广东省	440100	广州市	440101	市辖区					
440000	广东省	440100	广州市	440103	荔湾区	广东	guangzhou	广州	m7277	荔湾
440000	广东省	440100	广州市	440104	越秀区	广东	guangzhou	广州	m7276	越秀
440000	广东省	440100	广州市	440105	海珠区	广东	guangzhou	广州	m7274	海珠
440000	广东省	440100	广州市	440106	天河区	广东	guangzhou	广州	m7275	天河
440000	广东省	440100	广州市	440111	白云区	广东	guangzhou	广州	m7271	白云
440000	广东省	440100	广州市	440112	黄埔区	广东	guangzhou	广州	m7273	黄埔
440000	广东省	440100	广州市	440113	番禺区	广东	guangzhou	广州	m7269	番禺
440000	广东省	440100	广州市	440114	花都区	广东	guangzhou	广州	m7268	花都
440000	广东省	440100	广州市	440115	南沙区	广东	guangzhou	广州	m7266	南沙
440000	广东省	440100	广州市	440116	萝岗区	广东	guangzhou	广州	m7265	萝岗
440000	广东省	440100	广州市	440183	增城市	广东	guangzhou	广州	m7270	增城
440000	广东省	440100	广州市	440184	从化市	广东	guangzhou	广州	m7272	从化
440000	广东省	440200	韶关市	440201	市辖区					
440000	广东省	440200	韶关市	440203	武江区	广东	shaoguan	韶关	m5270	武江
440000	广东省	440200	韶关市	440204	浈江区	广东	shaoguan	韶关	m5269	浈江
440000	广东省	440200	韶关市	440205	曲江区	广东	shaoguan	韶关	m5268	曲江
440000	广东省	440200	韶关市	440222	始兴县	广东	shaoguan	韶关	m5267	始兴
440000	广东省	440200	韶关市	440224	仁化县	广东	shaoguan	韶关	m5266	仁化
440000	广东省	440200	韶关市	440229	翁源县	广东	shaoguan	韶关	m5265	翁源
440000	广东省	440200	韶关市	440232	乳源瑶族自治县	广东	shaoguan	韶关	m5264	乳源
440000	广东省	440200	韶关市	440233	新丰县	广东	shaoguan	韶关	m5263	新丰
440000	广东省	440200	韶关市	440281	乐昌市	广东	shaoguan	韶关	m5262	乐昌
440000	广东省	440200	韶关市	440282	南雄市	广东	shaoguan	韶关	m5261	南雄
440000	广东省	440300	深圳市	440301	市辖区					
440000	广东省	440300	深圳市	440303	罗湖区	广东	shenzhen	深圳	m5239	罗湖
440000	广东省	440300	深圳市	440304	福田区	广东	shenzhen	深圳	m5240	福田
440000	广东省	440300	深圳市	440305	南山区	广东	shenzhen	深圳	m5238	南山
440000	广东省	440300	深圳市	440306	宝安区	广东	shenzhen	深圳	m5236	宝安
440000	广东省	440300	深圳市	440307	龙岗区	广东	shenzhen	深圳	m5235	龙岗
440000	广东省	440300	深圳市	440308	盐田区	广东	shenzhen	深圳	m5237	盐田
440000	广东省	440400	珠海市	440401	市辖区					
440000	广东省	440400	珠海市	440402	香洲区	广东	zhuhai	珠海	m5232	香洲
440000	广东省	440400	珠海市	440403	斗门区	广东	zhuhai	珠海	m5231	斗门
440000	广东省	440400	珠海市	440404	金湾区	广东	zhuhai	珠海	m5230	金湾
440000	广东省	440500	汕头市	440501	市辖区					
440000	广东省	440500	汕头市	440507	龙湖区	广东	shantou	汕头	m5246	龙湖
440000	广东省	440500	汕头市	440511	金平区	广东	shantou	汕头	m5245	金平
440000	广东省	440500	汕头市	440512	濠江区	广东	shantou	汕头	m5242	濠江
440000	广东省	440500	汕头市	440513	潮阳区	广东	shantou	汕头	m5247	潮阳
440000	广东省	440500	汕头市	440514	潮南区	广东	shantou	汕头	m5241	潮南
440000	广东省	440500	汕头市	440515	澄海区	广东	shantou	汕头	m5244	澄海
440000	广东省	440500	汕头市	440523	南澳县	广东	shantou	汕头	m5243	南澳
440000	广东省	440600	佛山市	440601	市辖区					
440000	广东省	440600	佛山市	440604	禅城区	广东	foshan	佛山	m5229	禅城
440000	广东省	440600	佛山市	440605	南海区	广东	foshan	佛山	m5228	南海
440000	广东省	440600	佛山市	440606	顺德区	广东	foshan	佛山	m5227	顺德
440000	广东省	440600	佛山市	440607	三水区	广东	foshan	佛山	m5226	三水
440000	广东省	440600	佛山市	440608	高明区	广东	foshan	佛山	m5225	高明
440000	广东省	440700	江门市	440701	市辖区					
440000	广东省	440700	江门市	440703	蓬江区	广东	jiangmen	江门	m5277	蓬江
440000	广东省	440700	江门市	440704	江海区	广东	jiangmen	江门	m5276	江海
440000	广东省	440700	江门市	440705	新会区	广东	jiangmen	江门	m5275	新会
440000	广东省	440700	江门市	440781	台山市	广东	jiangmen	江门	m5274	台山
440000	广东省	440700	江门市	440783	开平市	广东	jiangmen	江门	m5273	开平
440000	广东省	440700	江门市	440784	鹤山市	广东	jiangmen	江门	m5272	鹤山
440000	广东省	440700	江门市	440785	恩平市	广东	jiangmen	江门	m5271	恩平
440000	广东省	440800	湛江市	440801	市辖区					
440000	广东省	440800	湛江市	440802	赤坎区	广东	zhanjiang	湛江	m5216	赤坎
440000	广东省	440800	湛江市	440803	霞山区	广东	zhanjiang	湛江	m5215	霞山
440000	广东省	440800	湛江市	440804	坡头区	广东	zhanjiang	湛江	m5214	坡头
440000	广东省	440800	湛江市	440811	麻章区	广东	zhanjiang	湛江	m5213	麻章
440000	广东省	440800	湛江市	440823	遂溪县	广东	zhanjiang	湛江	m5212	遂溪
440000	广东省	440800	湛江市	440825	徐闻县	广东	zhanjiang	湛江	m5211	徐闻
440000	广东省	440800	湛江市	440881	廉江市	广东	zhanjiang	湛江	m5210	廉江
440000	广东省	440800	湛江市	440882	雷州市	广东	zhanjiang	湛江	m5209	雷州
440000	广东省	440800	湛江市	440883	吴川市	广东	zhanjiang	湛江	m5208	吴川
440000	广东省	440900	茂名市	440901	市辖区					
440000	广东省	440900	茂名市	440902	茂南区	广东	maoming	茂名	m5511	茂南
440000	广东省	440900	茂名市	440903	茂港区	广东	maoming	茂名	m5510	茂港
440000	广东省	440900	茂名市	440923	电白县	广东	maoming	茂名	m5509	电白
440000	广东省	440900	茂名市	440981	高州市	广东	maoming	茂名	m5508	高州
440000	广东省	440900	茂名市	440982	化州市	广东	maoming	茂名	m5507	化州
440000	广东省	440900	茂名市	440983	信宜市	广东	maoming	茂名	m5506	信宜
440000	广东省	441200	肇庆市	441201	市辖区					
440000	广东省	441200	肇庆市	441202	端州区	广东	zhaoqing	肇庆	m5224	端州
440000	广东省	441200	肇庆市	441203	鼎湖区	广东	zhaoqing	肇庆	m5223	鼎湖
440000	广东省	441200	肇庆市	441223	广宁县	广东	zhaoqing	肇庆	m5222	广宁
440000	广东省	441200	肇庆市	441224	怀集县	广东	zhaoqing	肇庆	m5221	怀集
440000	广东省	441200	肇庆市	441225	封开县	广东	zhaoqing	肇庆	m5220	封开
440000	广东省	441200	肇庆市	441226	德庆县	广东	zhaoqing	肇庆	m5219	德庆
440000	广东省	441200	肇庆市	441283	高要市	广东	zhaoqing	肇庆	m5218	高要
440000	广东省	441200	肇庆市	441284	四会市	广东	zhaoqing	肇庆	m5217	四会
440000	广东省	441300	惠州市	441301	市辖区					
440000	广东省	441300	惠州市	441302	惠城区	广东	huizhou	惠州	m5260	惠城
440000	广东省	441300	惠州市	441303	惠阳区	广东	huizhou	惠州	m5259	惠阳
440000	广东省	441300	惠州市	441322	博罗县	广东	huizhou	惠州	m5258	博罗
440000	广东省	441300	惠州市	441323	惠东县	广东	huizhou	惠州	m5257	惠东
440000	广东省	441300	惠州市	441324	龙门县	广东	huizhou	惠州	m5256	龙门
440000	广东省	441400	梅州市	441401	市辖区					
440000	广东省	441400	梅州市	441402	梅江区	广东	meizhou	梅州	m5255	梅江
440000	广东省	441400	梅州市	441421	梅县	广东	meizhou	梅州	m5254	梅县
440000	广东省	441400	梅州市	441422	大埔县	广东	meizhou	梅州	m5253	大埔
440000	广东省	441400	梅州市	441423	丰顺县	广东	meizhou	梅州	m5252	丰顺
440000	广东省	441400	梅州市	441424	五华县	广东	meizhou	梅州	m5251	五华
440000	广东省	441400	梅州市	441426	平远县	广东	meizhou	梅州	m5250	平远
440000	广东省	441400	梅州市	441427	蕉岭县	广东	meizhou	梅州	m5249	蕉岭
440000	广东省	441400	梅州市	441481	兴宁市	广东	meizhou	梅州	m5248	兴宁
440000	广东省	441500	汕尾市	441501	市辖区					
440000	广东省	441500	汕尾市	441502	城区	广东	shanwei	汕尾	m5524	城区
440000	广东省	441500	汕尾市	441521	海丰县	广东	shanwei	汕尾	m5523	海丰
440000	广东省	441500	汕尾市	441523	陆河县	广东	shanwei	汕尾	m5522	陆河
440000	广东省	441500	汕尾市	441581	陆丰市	广东	shanwei	汕尾	m5521	陆丰
440000	广东省	441600	河源市	441601	市辖区					
440000	广东省	441600	河源市	441602	源城区	广东	heyuan	河源	m5181	源城
440000	广东省	441600	河源市	441621	紫金县	广东	heyuan	河源	m5180	紫金
440000	广东省	441600	河源市	441622	龙川县	广东	heyuan	河源	m5179	龙川
440000	广东省	441600	河源市	441623	连平县	广东	heyuan	河源	m5178	连平
440000	广东省	441600	河源市	441624	和平县	广东	heyuan	河源	m5177	和平
440000	广东省	441600	河源市	441625	东源县	广东	heyuan	河源	m5176	东源
440000	广东省	441700	阳江市	441701	市辖区					
440000	广东省	441700	阳江市	441702	江城区	广东	yangjiang	阳江	m5520	江城
440000	广东省	441700	阳江市	441721	阳西县	广东	yangjiang	阳江	m5519	阳西
440000	广东省	441700	阳江市	441723	阳东县	广东	yangjiang	阳江	m5518	阳东
440000	广东省	441700	阳江市	441781	阳春市	广东	yangjiang	阳江	m5517	阳春
440000	广东省	441800	清远市	441801	市辖区					
440000	广东省	441800	清远市	441802	清城区	广东	qingyuan	清远	m5175	清城
440000	广东省	441800	清远市	441803	清新区	广东	qingyuan	清远	m5170	清新
440000	广东省	441800	清远市	441821	佛冈县	广东	qingyuan	清远	m5174	佛冈
440000	广东省	441800	清远市	441823	阳山县	广东	qingyuan	清远	m5173	阳山
440000	广东省	441800	清远市	441825	连山壮族瑶族自治县	广东	qingyuan	清远	m5172	连山
440000	广东省	441800	清远市	441826	连南瑶族自治县	广东	qingyuan	清远	m5171	连南
440000	广东省	441800	清远市	441881	英德市	广东	qingyuan	清远	m5169	英德
440000	广东省	441800	清远市	441882	连州市	广东	qingyuan	清远	m5168	连州
440000	广东省	445100	潮州市	445101	市辖区					
440000	广东省	445100	潮州市	445102	湘桥区	广东	chaozhou	潮州	m5162	湘桥
440000	广东省	445100	潮州市	445103	潮安区	广东	chaozhou	潮州	m5161	潮安
440000	广东省	445100	潮州市	445122	饶平县	广东	chaozhou	潮州	m5160	饶平
440000	广东省	445200	揭阳市	445201	市辖区					
440000	广东省	445200	揭阳市	445202	榕城区	广东	jieyang	揭阳	m5516	榕城
440000	广东省	445200	揭阳市	445203	揭东区	广东	jieyang	揭阳	m5515	揭东
440000	广东省	445200	揭阳市	445222	揭西县	广东	jieyang	揭阳	m5514	揭西
440000	广东省	445200	揭阳市	445224	惠来县	广东	jieyang	揭阳	m5513	惠来
440000	广东省	445200	揭阳市	445281	普宁市	广东	jieyang	揭阳	m5512	普宁
440000	广东省	445300	云浮市	445301	市辖区					
440000	广东省	445300	云浮市	445302	云城区	广东	yunfu	云浮	m5167	云城
440000	广东省	445300	云浮市	445321	新兴县	广东	yunfu	云浮	m5166	新兴
440000	广东省	445300	云浮市	445322	郁南县	广东	yunfu	云浮	m5165	郁南
440000	广东省	445300	云浮市	445323	云安县	广东	yunfu	云浮	m5164	云安
440000	广东省	445300	云浮市	445381	罗定市	广东	yunfu	云浮	m5163	罗定
450000	广西壮族自治区	450100	南宁市	450101	市辖区					
450000	广西壮族自治区	450100	南宁市	450102	兴宁区	广西	nanning	南宁	m5120	兴宁
450000	广西壮族自治区	450100	南宁市	450103	青秀区	广西	nanning	南宁	m5121	青秀
450000	广西壮族自治区	450100	南宁市	450105	江南区	广西	nanning	南宁	m5110	江南
